zipcode,total_living_area,neighborhood,Year
009-G,4041.0,,2009
070-2,1661.0,,2009
007-4,5790.0,,2009
0001N,1988.0,,2009
194A-1,935.0,,2009
T130B,869.0,,2009
242-6,960.0,,2009
04H-8,1413.0,,2009
247-52,559.0,,2009
9 PS9,735.0,,2009
00V-3,1380.0,,2009
118 &,503.0,,2009
308-2,704.0,,2009
10-10,1509.0,,2009
0F403,1152.0,,2009
PS-165,0.0,,2009
23-109,1339.0,,2009
D-306,1105.0,,2009
244-3B,310.0,,2009
00045,536.0,,2009
35-12,1014.0,,2009
45HF-A,445.0,,2009
1269-4,427.0,,2009
B-70-4,780.0,,2009
5-104,468.0,,2009
025-9,1667.0,,2009
2-404,697.0,,2009
008-T,1266.0,,2009
00728,1674.0,,2009
3A-72,1661.0,,2009
29-104,525.0,,2009
B-66-3,780.0,,2009
2A-7O,1558.0,,2009
PS-34,0.0,,2009
W-31-2,775.0,,2009
B-44-4,625.0,,2009
00336,2140.0,,2009
021-K,605.0,,2009
216-B,4643.0,,2009
34-1A,410.0,,2009
022-5,2041.0,,2009
B-40-2,625.0,,2009
025-U,740.0,,2009
B-105,697.0,,2009
0034C,5436.0,,2009
00510,706.0,,2009
097-3,1364.0,,2009
36-2B,735.0,,2009
3 - HF,1921.0,,2009
0PH2A,4703.0,,2009
0019D,5067.0,,2009
00227,6358.0,,2009
PS-77,0.0,,2009
W-31-4,775.0,,2009
13-4AB,954.0,,2009
107-2,604.0,,2009
1665-6,415.0,,2009
A-311,637.0,,2009
1169-3,1353.0,,2009
0B-12,1957.0,,2009
132-1,2260.0,,2009
95-10,590.0,,2009
PS-178,0.0,,2009
0B-1A,897.0,,2009
007-S,1243.0,,2009
004-3,10938.0,,2009
0047G,1314.0,,2009
313-4,556.0,,2009
033-E,862.0,,2009
W-40-2,435.0,,2009
0B2-4,746.0,,2009
B-36-1,780.0,,2009
A-303,1869.0,,2009
NR-3G,0.0,,2009
0229A,0.0,,2009
563-3,906.0,,2009
00081,482.0,,2009
0F101,869.0,,2009
1872-7,625.0,,2009
0022A,8401.0,,2009
026-C,2742.0,,2009
PS-172,0.0,,2009
18-11,814.0,,2009
00546,0.0,,2009
0165A,890.0,,2009
00414,18418.0,,2009
246-15,907.0,,2009
000PC,0.0,,2009
1641-2,670.0,,2009
131-7,366.0,,2009
031-G,1230.0,,2009
313-5,306.0,,2009
025-7,1935.0,,2009
74-36,980.0,,2009
B-307,1690.0,,2009
093-6,1679.0,,2009
00098,4917.0,,2009
131-3,328.0,,2009
0G-18,0.0,,2009
065-1,4190.0,,2009
B-204,1788.0,,2009
00533,850.0,,2009
17G-6,536.0,,2009
0TH-8,4153.0,,2009
70-1A,415.0,,2009
110-3,1275.0,,2009
33-43,755.0,,2009
3-404,333.0,,2009
0G-88,0.0,,2009
0C-32,835.0,,2009
0398A,962.0,,2009
104F &,0.0,,2009
322-1,889.0,,2009
62-65,648.0,,2009
D-320,1199.0,,2009
007-N,4349.0,,2009
63-21,841.0,,2009
0023B,6824.0,,2009
0019B,9728.0,,2009
00710,706.0,,2009
15/16,2839.0,,2009
131-39,500.0,,2009
00554,760.0,,2009
251-D,1557.0,,2009
0004A,56274.0,,2009
033-7,485.0,,2009
09J-8,871.0,,2009
089-4,1230.0,,2009
062-1,1374.0,,2009
0R-1C,1000.0,,2009
H-202,1503.0,,2009
360-6,1174.0,,2009
1B-72,1673.0,,2009
057-7,735.0,,2009
483-23,315.0,,2009
0411F,1220.0,,2009
74-44,595.0,,2009
006-6,3949.0,,2009
7-158,1266.0,,2009
084#2,670.0,,2009
483-25,605.0,,2009
03070,0.0,,2009
245-4,1620.0,,2009
0002G,8370.0,,2009
479-11,635.0,,2009
W-46-2,775.0,,2009
52-62,2582.0,,2009
00309,1053.0,,2009
007-I,574.0,,2009
166-2,1540.0,,2009
11D-8,871.0,,2009
000P6,0.0,,2009
079-4,528.0,,2009
195-3,1554.0,,2009
00713,10052.0,,2009
C-203,2433.0,,2009
310-2,708.0,,2009
1169-2,1353.0,,2009
2B-27,1358.0,,2009
118-99,0.0,,2009
15-13,604.0,,2009
352-23,280.0,,2009
17-1B,412.0,,2009
12-42,624.0,,2009
00709,16394.0,,2009
30-25,523.0,,2009
10E-6,1179.0,,2009
19B-8,833.0,,2009
2001-2,530.0,,2009
483-86,475.0,,2009
206-2D,2442.0,,2009
11K-8,1147.0,,2009
1718-4,772.0,,2009
155-7,710.0,,2009
033-G,1237.0,,2009
PH212,1657.0,,2009
233-4,1612.0,,2009
12HF-2,554.0,,2009
C1-303,693.0,,2009
043-5,2458.0,,2009
049-6,1922.0,,2009
044-5,821.0,,2009
31-17,553.0,,2009
011-3,10576.0,,2009
01114,958.0,,2009
T-108,883.0,,2009
006-N,4249.0,,2009
D-106,2436.0,,2009
00602,46428.0,,2009
10N-6,1205.0,,2009
1949-3,595.0,,2009
00BFR,328.0,,2009
00N26,0.0,,2009
0F-44,0.0,,2009
12-23,713.0,,2009
199-5,728.0,,2009
18G-8,589.0,,2009
W-32-4,775.0,,2009
10E-8,1119.0,,2009
25-11,685.0,,2009
0006E,1740.0,,2009
0028D,4380.0,,2009
3-22O,1962.0,,2009
31-11,553.0,,2009
0F407,1028.0,,2009
08020,2583.0,,2009
74-34,595.0,,2009
0C-1B,0.0,,2009
00117,7925.0,,2009
246-14,893.0,,2009
039-9,1058.0,,2009
054-2,2296.0,,2009
377-3,523.0,,2009
00042,60793.0,,2009
0G-93,0.0,,2009
4 WCOR,982.0,,2009
00127,1025.0,,2009
41-B2,760.0,,2009
W-27-3,775.0,,2009
0122G,866.0,,2009
00O-5,0.0,,2009
1677-7,477.0,,2009
1633-1,628.0,,2009
48-41,766.0,,2009
2-493,854.0,,2009
012-J,2396.0,,2009
0099F,730.0,,2009
116-14,1567.0,,2009
0087A,400.0,,2009
039-D,753.0,,2009
301-2,916.0,,2009
140-11,646.0,,2009
0F201,866.0,,2009
019-4,5564.0,,2009
C-108,0.0,,2009
320-1,907.0,,2009
00024,89245.0,,2009
011-9,2824.0,,2009
04G-6,536.0,,2009
1710-3,995.0,,2009
364-25,504.0,,2009
0B-33,785.0,,2009
36F-4,315.0,,2009
0047B,798.0,,2009
00041,66131.0,,2009
481-34,820.0,,2009
249-04,626.0,,2009
00F-3,552.0,,2009
3A-7O,1593.0,,2009
10H-6,802.0,,2009
0G-13,0.0,,2009
012-A,29612.0,,2009
276-33,690.0,,2009
0CH-B,1723.0,,2009
0I-18,1050.0,,2009
0G-83,0.0,,2009
00314,20448.0,,2009
80HF&1,585.0,,2009
014-5,4797.0,,2009
18-10,831.0,,2009
0A-29,0.0,,2009
715-A,0.0,,2009
00095,4656.0,,2009
354 &,660.0,,2009
118-28,485.0,,2009
00E-4,2070.0,,2009
00T-2,805.0,,2009
00506,42252.0,,2009
241-I,1458.0,,2009
00439,0.0,,2009
006-3,11645.0,,2009
042-B,263.0,,2009
89-14,465.0,,2009
025-8,2116.0,,2009
125-36,546.0,,2009
B-70-3,780.0,,2009
0056A,2379.0,,2009
0G-61,0.0,,2009
144-37,646.0,,2009
116-20,595.0,,2009
058-4,1990.0,,2009
65-B1,470.0,,2009
016-K,1879.0,,2009
00420,13854.0,,2009
00N-8,0.0,,2009
000FF,0.0,,2009
0005E,18135.0,,2009
03-16,1028.0,,2009
22A-8,833.0,,2009
9-304,512.0,,2009
1255-6,968.0,,2009
005-Q,330.0,,2009
137-45,600.0,,2009
2B-7O,833.0,,2009
9-205,305.0,,2009
00604,1019.0,,2009
15-31,980.0,,2009
118-25,582.0,,2009
0FOUR,2833.0,,2009
1680-2,1353.0,,2009
A-309,718.0,,2009
018-R,1065.0,,2009
12-21,625.0,,2009
B-76-2,780.0,,2009
059-6,2796.0,,2009
018-U,740.0,,2009
0056B,500.0,,2009
26-12,1112.0,,2009
3-224,1795.0,,2009
TH-04,1709.0,,2009
076-7,1264.0,,2009
0194B,712.0,,2009
08E-6,1179.0,,2009
026-5,2781.0,,2009
023-S,735.0,,2009
142-31,646.0,,2009
70-51,995.0,,2009
0014F,4115.0,,2009
02B-4,440.0,,2009
00P-5,1318.0,,2009
203-6,0.0,,2009
W-42-3,575.0,,2009
0G-26,0.0,,2009
007-H,4212.0,,2009
1472-3,1178.0,,2009
30-50,0.0,,2009
041-6,2070.0,,2009
106-S,0.0,,2009
66-43,602.0,,2009
48-43,384.0,,2009
0906&,2928.0,,2009
07-12,1753.0,,2009
000#1,3152.0,,2009
238-1,1870.0,,2009
189-19,520.0,,2009
020-6,476.0,,2009
0IV-2,1380.0,,2009
B-12-6,625.0,,2009
00613,9007.0,,2009
1269-2,815.0,,2009
820-1,647.0,,2009
00824,424.0,,2009
029-5,2675.0,,2009
311-12,700.0,,2009
0003M,3074.0,,2009
24-11,1666.0,,2009
122-12,575.0,,2009
0110G,3952.0,,2009
116-2,2350.0,,2009
0R-2I,1155.0,,2009
PS-212,0.0,,2009
39-10,1247.0,,2009
0UN 6,1268.0,,2009
242-10,960.0,,2009
131-12,500.0,,2009
016-G,3076.0,,2009
1637-6,532.0,,2009
0D-10,1320.0,,2009
131-19,356.0,,2009
21C-8,1147.0,,2009
0031F,2520.0,,2009
479-31,780.0,,2009
0036C,3954.0,,2009
181-4,1053.0,,2009
W-30-1,775.0,,2009
109-A,415.0,,2009
00F-5,845.0,,2009
2-201,887.0,,2009
0056C,730.0,,2009
003-M,2979.0,,2009
32-16,558.0,,2009
VIII-3,1380.0,,2009
008-G,7040.0,,2009
00077,3129.0,,2009
590-10,720.0,,2009
18-80,1535.0,,2009
PS-158,0.0,,2009
089-3,1145.0,,2009
036-9,1640.0,,2009
04J-6,802.0,,2009
907-2,583.0,,2009
128-2,697.0,,2009
03J-6,802.0,,2009
12M-6,1182.0,,2009
00051,355.0,,2009
309-4,556.0,,2009
28-14,449.0,,2009
PS-220,0.0,,2009
0021H,2449.0,,2009
006-Q,330.0,,2009
016-7,876.0,,2009
0532B,0.0,,2009
62-53,444.0,,2009
W-23-2,575.0,,2009
129-1,4002.0,,2009
6-404,334.0,,2009
2090,3609.0,Westwood,2010
2108,11164228.0,Back Bay/Beacon Hill,2010
2109,14180535.0,Central Boston,2010
2110,22052155.0,Central Boston,2010
2111,15997658.0,Central Boston,2010
2112,0.0,Central Boston,2010
2113,4169966.0,Central Boston,2010
2114,19555925.0,Central Boston,2010
2115,20902009.0,Fenway/Kenmore,2010
2116,42280918.0,Back Bay/Beacon Hill,2010
2118,20797920.0,South End,2010
2119,19985382.0,Roxbury,2010
2120,8583260.0,Roxbury,2010
2121,14682954.0,Roxbury,2010
2122,14213277.0,Dorchester,2010
2124,27628079.0,Dorchester,2010
2125,20233509.0,Dorchester,2010
2126,12843390.0,Mattapan,2010
2127,24393358.0,South Boston,2010
2128,20420989.0,East Boston,2010
2129,16412450.0,Charlestown,2010
2130,22535936.0,Jamaica Plain,2010
2131,15598373.0,Roslindale,2010
2132,18555501.0,West Roxbury,2010
2133,414936.0,Back Bay/Beacon Hill,2010
2134,14735967.0,Allston/Brighton,2010
2135,26542352.0,Allston/Brighton,2010
2136,16191304.0,Hyde Park,2010
2137,3603.0,Dedham,2010
2199,1291871.0,Back Bay/Beacon Hill,2010
2210,14573046.0,South Boston,2010
2215,17138726.0,Fenway/Kenmore,2010
2445,59966.0, Brookline,2010
2446,21414.0, Brookline,2010
2467,1330580.0, Brookline,2010
2090,3609.0,Westwood,2011
2108,11122824.0,Back Bay/Beacon Hill,2011
2109,14163723.0,Central Boston,2011
2110,23159117.0,Central Boston,2011
2111,16096862.0,Central Boston,2011
2112,0.0,Central Boston,2011
2113,4173184.0,Central Boston,2011
2114,19554253.0,Central Boston,2011
2115,21275997.0,Fenway/Kenmore,2011
2116,41665609.0,Back Bay/Beacon Hill,2011
2118,20735309.0,South End,2011
2119,20165449.0,Roxbury,2011
2120,8678735.0,Roxbury,2011
2121,14722731.0,Roxbury,2011
2122,14232667.0,Dorchester,2011
2124,27751501.0,Dorchester,2011
2125,20391149.0,Dorchester,2011
2126,12999381.0,Mattapan,2011
2127,24996639.0,South Boston,2011
2128,20495764.0,East Boston,2011
2129,16502272.0,Charlestown,2011
2130,22781738.0,Jamaica Plain,2011
2131,16332176.0,Roslindale,2011
2132,18534620.0,West Roxbury,2011
2133,414936.0,Back Bay/Beacon Hill,2011
2134,14867395.0,Allston/Brighton,2011
2135,26582497.0,Allston/Brighton,2011
2136,16212024.0,Hyde Park,2011
2137,3603.0,Dedham,2011
2199,1290614.0,Back Bay/Beacon Hill,2011
2210,14562849.0,South Boston,2011
2215,17219207.0,Fenway/Kenmore,2011
2445,59966.0, Brookline,2011
2446,21414.0, Brookline,2011
2467,1331198.0, Brookline,2011
2090,3609.0,Westwood,2012
2108,11120921.0,Back Bay/Beacon Hill,2012
2109,14432595.0,Central Boston,2012
2110,23196444.0,Central Boston,2012
2111,16400784.0,Central Boston,2012
2112,0.0,Central Boston,2012
2113,4375916.0,Central Boston,2012
2114,23735872.0,Central Boston,2012
2115,33582534.0,Fenway/Kenmore,2012
2116,42690855.0,Back Bay/Beacon Hill,2012
2118,23165398.0,South End,2012
2119,21988657.0,Roxbury,2012
2120,9522697.0,Roxbury,2012
2121,15772855.0,Roxbury,2012
2122,14641967.0,Dorchester,2012
2124,28739338.0,Dorchester,2012
2125,24719387.0,Dorchester,2012
2126,14154226.0,Mattapan,2012
2127,31489331.0,South Boston,2012
2128,29441403.0,East Boston,2012
2129,18781899.0,Charlestown,2012
2130,24567355.0,Jamaica Plain,2012
2131,16999460.0,Roslindale,2012
2132,19249701.0,West Roxbury,2012
2133,414936.0,Back Bay/Beacon Hill,2012
2134,15812697.0,Allston/Brighton,2012
2135,32615205.0,Allston/Brighton,2012
2136,17113512.0,Hyde Park,2012
2137,3603.0,Dedham,2012
2199,1291871.0,Back Bay/Beacon Hill,2012
2201,,Central Boston,2012
2210,15334931.0,South Boston,2012
2215,18532759.0,Fenway/Kenmore,2012
2445,59966.0, Brookline,2012
2446,21414.0, Brookline,2012
2467,1333762.0, Brookline,2012
2090,3609.0,Westwood,2013
2108,11160665.0,Back Bay/Beacon Hill,2013
2109,14446101.0,Central Boston,2013
2110,23200297.0,Central Boston,2013
2111,16614462.0,Central Boston,2013
2112,0.0,Central Boston,2013
2113,4389476.0,Central Boston,2013
2114,24061217.0,Central Boston,2013
2115,33624400.0,Fenway/Kenmore,2013
2116,43044443.0,Back Bay/Beacon Hill,2013
2118,23287273.0,South End,2013
2119,22139879.0,Roxbury,2013
2120,9441134.0,Roxbury,2013
2121,15896091.0,Roxbury,2013
2122,14891724.0,Dorchester,2013
2124,29270018.0,Dorchester,2013
2125,24616775.0,Dorchester,2013
2126,12408595.0,Mattapan,2013
2127,31989528.0,South Boston,2013
2128,29557555.0,East Boston,2013
2129,18803953.0,Charlestown,2013
2130,24792979.0,Jamaica Plain,2013
2131,17375617.0,Roslindale,2013
2132,19708191.0,West Roxbury,2013
2133,414936.0,Back Bay/Beacon Hill,2013
2134,15901385.0,Allston/Brighton,2013
2135,33396975.0,Allston/Brighton,2013
2136,19347960.0,Hyde Park,2013
2137,3603.0,Dedham,2013
2199,1291871.0,Back Bay/Beacon Hill,2013
2201,16305.0,Central Boston,2013
2210,15334079.0,South Boston,2013
2215,18525745.0,Fenway/Kenmore,2013
2445,59966.0, Brookline,2013
2446,21907.0, Brookline,2013
2467,1338809.0, Brookline,2013
2090,3609.0,Westwood,2015
2108,11190282.0,Back Bay/Beacon Hill,2015
2109,14424061.0,Central Boston,2015
2110,25433903.0,Central Boston,2015
2111,17066537.0,Central Boston,2015
2112,0.0,Central Boston,2015
2113,4489364.0,Central Boston,2015
2114,24452093.0,Central Boston,2015
2115,34582582.0,Fenway/Kenmore,2015
2116,42617824.0,Back Bay/Beacon Hill,2015
2118,23094853.0,South End,2015
2119,22611597.0,Roxbury,2015
2120,9504705.0,Roxbury,2015
2121,15876179.0,Roxbury,2015
2122,14886110.0,Dorchester,2015
2124,29262760.0,Dorchester,2015
2125,23747476.0,Dorchester,2015
2126,11961337.0,Mattapan,2015
2127,32525939.0,South Boston,2015
2128,29288184.0,East Boston,2015
2129,18650157.0,Charlestown,2015
2130,24799969.0,Jamaica Plain,2015
2131,17321462.0,Roslindale,2015
2132,20121343.0,West Roxbury,2015
2133,414936.0,Back Bay/Beacon Hill,2015
2134,16005084.0,Allston/Brighton,2015
2135,33700036.0,Allston/Brighton,2015
2136,19675936.0,Hyde Park,2015
2137,5816.0,Dedham,2015
2186,3064.0,Milton,2015
2199,1300706.0,Back Bay/Beacon Hill,2015
2201,16158.0,Central Boston,2015
2210,17611325.0,South Boston,2015
2215,20463602.0,Fenway/Kenmore,2015
2445,59966.0, Brookline,2015
2446,21907.0, Brookline,2015
2467,1344313.0, Brookline,2015
2114,794.0,Central Boston,2015
2116,2710.0,Back Bay/Beacon Hill,2015
2118,10365.0,South End,2015
2120,95688.0,Roxbury,2015
2131,0.0,Roslindale,2015
2090,3609.0,Westwood,2016
2108,11284446.0,Back Bay/Beacon Hill,2016
2109,14388357.0,Central Boston,2016
2110,25367243.0,Central Boston,2016
2111,17121344.0,Central Boston,2016
2112,0.0,Central Boston,2016
2113,4405300.0,Central Boston,2016
2114,25432171.0,Central Boston,2016
2115,36133245.0,Fenway/Kenmore,2016
2116,43035816.0,Back Bay/Beacon Hill,2016
2118,23126332.0,South End,2016
2119,22360334.0,Roxbury,2016
2120,9598404.0,Roxbury,2016
2121,15977842.0,Roxbury,2016
2122,14994348.0,Dorchester,2016
2124,30089862.0,Dorchester,2016
2125,25398527.0,Dorchester,2016
2126,12523629.0,Mattapan,2016
2127,34208101.0,South Boston,2016
2128,30033847.0,East Boston,2016
2129,19177296.0,Charlestown,2016
2130,25338565.0,Jamaica Plain,2016
2131,17543532.0,Roslindale,2016
2132,19960939.0,West Roxbury,2016
2133,414936.0,Back Bay/Beacon Hill,2016
2134,16306146.0,Allston/Brighton,2016
2135,34413674.0,Allston/Brighton,2016
2136,19883835.0,Hyde Park,2016
2137,2908.0,Dedham,2016
2186,3064.0,Milton,2016
2199,1300706.0,Back Bay/Beacon Hill,2016
2201,16158.0,Central Boston,2016
2210,18197000.0,South Boston,2016
2215,19342841.0,Fenway/Kenmore,2016
2445,64141.0, Brookline,2016
2446,21907.0, Brookline,2016
2467,1348046.0, Brookline,2016
2090,3609.0,Westwood,2017
2108,11281974.0,Back Bay/Beacon Hill,2017
2109,14418119.0,Central Boston,2017
2110,25328497.0,Central Boston,2017
2111,17670154.0,Central Boston,2017
2112,0.0,Central Boston,2017
2113,4428314.0,Central Boston,2017
2114,25920734.0,Central Boston,2017
2115,36093642.0,Fenway/Kenmore,2017
2116,43189239.0,Back Bay/Beacon Hill,2017
2118,23915312.0,South End,2017
2119,22456537.0,Roxbury,2017
2120,9654055.0,Roxbury,2017
2121,16065907.0,Roxbury,2017
2122,15062869.0,Dorchester,2017
2124,30355145.0,Dorchester,2017
2125,25434932.0,Dorchester,2017
2126,12650452.0,Mattapan,2017
2127,34745910.0,South Boston,2017
2128,30372913.0,East Boston,2017
2129,19385486.0,Charlestown,2017
2130,25407572.0,Jamaica Plain,2017
2131,17597849.0,Roslindale,2017
2132,20111210.0,West Roxbury,2017
2133,414936.0,Back Bay/Beacon Hill,2017
2134,16245540.0,Allston/Brighton,2017
2135,34790207.0,Allston/Brighton,2017
2136,19999218.0,Hyde Park,2017
2137,2908.0,Dedham,2017
2186,3064.0,Milton,2017
2199,1442631.0,Back Bay/Beacon Hill,2017
2201,16158.0,Central Boston,2017
2210,20380628.0,South Boston,2017
2215,19984961.0,Fenway/Kenmore,2017
2445,64141.0, Brookline,2017
2446,21907.0, Brookline,2017
2467,1346880.0, Brookline,2017
2090,3609.0,Westwood,2018
2108,11162858.0,Back Bay/Beacon Hill,2018
2109,14546465.0,Central Boston,2018
2110,25729183.0,Central Boston,2018
2111,17589536.0,Central Boston,2018
2112,0.0,Central Boston,2018
2113,4438609.0,Central Boston,2018
2114,25929389.0,Central Boston,2018
2115,36114272.0,Fenway/Kenmore,2018
2116,43261437.0,Back Bay/Beacon Hill,2018
2118,24062249.0,South End,2018
2119,22568966.0,Roxbury,2018
2120,9755838.0,Roxbury,2018
2121,16046006.0,Roxbury,2018
2122,15089831.0,Dorchester,2018
2124,30498507.0,Dorchester,2018
2125,25690686.0,Dorchester,2018
2126,12697789.0,Mattapan,2018
2127,34897005.0,South Boston,2018
2128,30965934.0,East Boston,2018
2129,18926405.0,Charlestown,2018
2130,25397748.0,Jamaica Plain,2018
2131,17649390.0,Roslindale,2018
2132,20227577.0,West Roxbury,2018
2133,414936.0,Back Bay/Beacon Hill,2018
2134,16812473.0,Allston/Brighton,2018
2135,35496780.0,Allston/Brighton,2018
2136,20032486.0,Hyde Park,2018
2137,2908.0,Dedham,2018
2186,3064.0,Milton,2018
2199,1442631.0,Back Bay/Beacon Hill,2018
2201,16158.0,Central Boston,2018
2210,18746299.0,South Boston,2018
2215,20043846.0,Fenway/Kenmore,2018
2445,64141.0, Brookline,2018
2446,19479.0, Brookline,2018
2467,1354092.0, Brookline,2018
2026,1836.0,Dedham,2019
2090,3609.0,Westwood,2019
2108,11166428.0,Back Bay/Beacon Hill,2019
2109,14613211.0,Central Boston,2019
2110,26088199.0,Central Boston,2019
2111,17608048.0,Central Boston,2019
2112,0.0,Central Boston,2019
2113,4440528.0,Central Boston,2019
2114,25618610.0,Central Boston,2019
2115,36429534.0,Fenway/Kenmore,2019
2116,42812654.0,Back Bay/Beacon Hill,2019
2118,23842112.0,South End,2019
2119,22813411.0,Roxbury,2019
2120,10026071.0,Roxbury,2019
2121,16115200.0,Roxbury,2019
2122,15182897.0,Dorchester,2019
2124,30758182.0,Dorchester,2019
2125,26676843.0,Dorchester,2019
2126,12715171.0,Mattapan,2019
2127,34861960.0,South Boston,2019
2128,31460070.0,East Boston,2019
2129,19116474.0,Charlestown,2019
2130,25897169.0,Jamaica Plain,2019
2131,17743278.0,Roslindale,2019
2132,20334892.0,West Roxbury,2019
2133,414936.0,Back Bay/Beacon Hill,2019
2134,16943126.0,Allston/Brighton,2019
2135,35998115.0,Allston/Brighton,2019
2136,20165850.0,Hyde Park,2019
2137,2908.0,Dedham,2019
2186,3064.0,Milton,2019
2199,1438998.0,Back Bay/Beacon Hill,2019
2201,16158.0,Central Boston,2019
2210,20852641.0,South Boston,2019
2215,19862335.0,Fenway/Kenmore,2019
2445,64328.0, Brookline,2019
2446,22385.0, Brookline,2019
2467,1360775.0, Brookline,2019
2018,143918.0, Hingham,2020
2026,11159.0,Dedham,2020
2108,12300190.0,Back Bay/Beacon Hill,2020
2109,13934685.0,Central Boston,2020
2110,25551520.0,Central Boston,2020
2111,17927878.0,Central Boston,2020
2112,,Central Boston,2020
2113,4532223.0,Central Boston,2020
2114,24836250.0,Central Boston,2020
2115,39327743.0,Fenway/Kenmore,2020
2116,43039667.0,Back Bay/Beacon Hill,2020
2118,24346442.0,South End,2020
2119,23539870.0,Roxbury,2020
2120,10245301.0,Roxbury,2020
2121,16363482.0,Roxbury,2020
2122,15485515.0,Dorchester,2020
2124,31091611.0,Dorchester,2020
2125,26836150.0,Dorchester,2020
2126,12940652.0,Mattapan,2020
2127,36073036.0,South Boston,2020
2128,31881737.0,East Boston,2020
2129,19204666.0,Charlestown,2020
2130,26873672.0,Jamaica Plain,2020
2131,17958120.0,Roslindale,2020
2132,20820241.0,West Roxbury,2020
2133,519628.0,Back Bay/Beacon Hill,2020
2134,17172212.0,Allston/Brighton,2020
2135,36818058.0,Allston/Brighton,2020
2136,20542001.0,Hyde Park,2020
2137,2908.0,Dedham,2020
2146,, Brookline,2020
2186,3064.0,Milton,2020
2199,1516808.0,Back Bay/Beacon Hill,2020
2201,172517.0,Central Boston,2020
2210,20346347.0,South Boston,2020
2215,20527258.0,Fenway/Kenmore,2020
2219,116729.0,South Boston,2020
2445,65964.0, Brookline,2020
2446,22497.0, Brookline,2020
2467,1360968.0, Brookline,2020
2026,8245.0,Dedham,2021
2108,12447532.0,Back Bay/Beacon Hill,2021
2109,13909574.0,Central Boston,2021
2110,27185089.0,Central Boston,2021
2111,17881871.0,Central Boston,2021
2113,4524446.0,Central Boston,2021
2114,27262772.0,Central Boston,2021
2115,39818034.0,Fenway/Kenmore,2021
2116,41962044.0,Back Bay/Beacon Hill,2021
2118,25719493.0,South End,2021
2119,23337221.0,Roxbury,2021
2120,10337680.0,Roxbury,2021
2121,16434416.0,Roxbury,2021
2122,15479903.0,Dorchester,2021
2124,31333667.0,Dorchester,2021
2125,26931084.0,Dorchester,2021
2126,12895264.0,Mattapan,2021
2127,37659731.0,South Boston,2021
2128,32571641.0,East Boston,2021
2129,19413847.0,Charlestown,2021
2130,26718031.0,Jamaica Plain,2021
2131,17977143.0,Roslindale,2021
2132,20831490.0,West Roxbury,2021
2133,519628.0,Back Bay/Beacon Hill,2021
2134,17285741.0,Allston/Brighton,2021
2135,37686623.0,Allston/Brighton,2021
2136,20158236.0,Hyde Park,2021
2137,2908.0,Dedham,2021
2199,1516808.0,Back Bay/Beacon Hill,2021
2201,172517.0,Central Boston,2021
2210,22320108.0,South Boston,2021
2215,20281124.0,Fenway/Kenmore,2021
2445,65964.0, Brookline,2021
2446,22496.0, Brookline,2021
2467,1349487.0, Brookline,2021
2026,6861.6,Dedham,2022
2108,12458093.2,Back Bay/Beacon Hill,2022
2109,14029861.4,Central Boston,2022
2110,27282113.0,Central Boston,2022
2111,17891984.65,Central Boston,2022
2113,4579836.300000001,Central Boston,2022
2114,27638655.40000001,Central Boston,2022
2115,39824748.1,Fenway/Kenmore,2022
2116,43492363.89999998,Back Bay/Beacon Hill,2022
2118,26174965.55,South End,2022
2119,23635670.60000003,Roxbury,2022
2120,10389620.600000003,Roxbury,2022
2121,16479505.9,Roxbury,2022
2122,15621635.25,Dorchester,2022
2124,31510976.55000001,Dorchester,2022
2125,27107935.09999999,Dorchester,2022
2126,13069922.85,Mattapan,2022
2127,38983437.3,South Boston,2022
2128,33541557.250000004,East Boston,2022
2129,19526199.499999996,Charlestown,2022
2130,27048867.34999998,Jamaica Plain,2022
2131,18130605.65000001,Roslindale,2022
2132,21227572.79999999,West Roxbury,2022
2133,519628.0,Back Bay/Beacon Hill,2022
2134,17508039.299999997,Allston/Brighton,2022
2135,38096273.39999997,Allston/Brighton,2022
2136,20295485.05,Hyde Park,2022
2137,2908.0,Dedham,2022
2199,1516808.0,Back Bay/Beacon Hill,2022
2201,172517.0,Central Boston,2022
2210,22714044.6,South Boston,2022
2215,21371105.3,Fenway/Kenmore,2022
2219,,South Boston,2022
2445,65964.0, Brookline,2022
2446,22497.4, Brookline,2022
2458,2294.0,Newton,2022
2467,1356730.65, Brookline,2022
2026,6861.6,Dedham,2023
2108,12448504.799999991,Back Bay/Beacon Hill,2023
2109,14035442.4,Central Boston,2023
2110,27219657.0,Central Boston,2023
2111,17841514.65,Central Boston,2023
2113,4581483.5,Central Boston,2023
2114,27548529.200000003,Central Boston,2023
2115,39875756.8,Fenway/Kenmore,2023
2116,42898356.49999994,Back Bay/Beacon Hill,2023
2118,26002815.6,South End,2023
2119,23685012.950000014,Roxbury,2023
2120,10549892.8,Roxbury,2023
2121,16462987.1,Roxbury,2023
2122,15737538.199999996,Dorchester,2023
2124,31743866.349999998,Dorchester,2023
2125,27289359.09999997,Dorchester,2023
2126,13229342.249999996,Mattapan,2023
2127,39201936.400000006,South Boston,2023
2128,33661474.099999994,East Boston,2023
2129,19488688.950000007,Charlestown,2023
2130,27012369.50000001,Jamaica Plain,2023
2131,18160788.90000002,Roslindale,2023
2132,21401871.39999996,West Roxbury,2023
2133,519628.0,Back Bay/Beacon Hill,2023
2134,17586177.950000003,Allston/Brighton,2023
